"incident_id","offence_code","case_number","date","start_date","end_date","nibrs_code","victims","crimename1","crimename2","crimename3","district","location","city","state","zip_code","agency","place","sector","beat","pra","address_number","street_prefix_dir","address_street","street_suffix_dir","street_type","latitude","longitude","police_district_number","geolocation"
"201531254","2399","250025040",,"2025-06-05T07:32:00.000","2025-06-05T07:35:00.000","23H","1","Crime Against Property","All other Larceny","LARCENY (DESCRIBE OFFENSE)","ROCKVILLE","1300 BLK  PICCARD DR","ROCKVILLE","MD","20850","RCPD","Residence - Apartment/Condo","A","1A3","242","1300",,"PICCARD",,"DR","39.10186","-77.1771","1D","
,  
(39.1019, -77.1771)"
"201531261","1302","250025018","2025-06-05T07:32:45.000","2025-06-05T07:32:00.000",,"13A","1","Crime Against Person","Aggravated Assault","ASSAULT - AGGRAVATED - FAMILY-OTHER WEAPON","GERMANTOWN","13700 BLK  PETREL ST","CLARKSBURG","MD","20871","MCPD","Residence -Townhouse/Duplex","N","5N3","466","13700",,"PETREL",,"ST","0.0","0.0","5D","
,  
(0.0, 0.0)"
"201531229","9105","250025010","2025-06-05T07:26:17.000","2025-06-05T07:26:00.000",,"90Z","1","Crime Against Society","All Other Offenses","LOST PROPERTY","SILVER SPRING","10400 BLK  BROOKMOOR DR","SILVER SPRING","MD","20901","MCPD","Street - Residential","H","3H2","154","10400",,"BROOKMOOR",,"DR","39.02572","-77.0024","3D","
,  
(39.0257, -77.0024)"
"201531230","1201","250025008","2025-06-05T07:15:52.000","2025-06-05T07:10:00.000","2025-06-05T07:20:00.000","120","1","Crime Against Property","Robbery","ROBBERY - BUSINESS-GUN","BETHESDA","11400 BLK  ROCKVILLE PIK","ROCKVILLE","MD","20852","MCPD","Gas Station","D","2D4","189","11400",,"ROCKVILLE",,"PIK","39.04189","-77.1103","2D","
,  
(39.0419, -77.1103)"
"201531283","2404","250025005","2025-06-05T06:33:03.000","2025-06-05T06:33:00.000",,"240","1","Crime Against Property","Motor Vehicle Theft","AUTO THEFT - VEHICLE THEFT","SILVER SPRING","11400 BLK  ENCORE DR","SILVER SPRING","MD","20901","MCPD","Residence - Carport","H","3H2","152","11400",,"ENCORE",,"DR","0.0","0.0","3D","
,  
(0.0, 0.0)"
"201531226","9113","250025003","2025-06-05T05:24:54.000","2025-06-05T05:24:00.000",,"90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS - EMERGENCY PETITION","WHEATON","11000 BLK  EASECREST DR","SILVER SPRING","MD","20902","MCPD","Street - Residential","L","4L2","357","11000",,"EASECREST",,"DR","39.03783","-77.0403","4D","
,  
(39.0378, -77.0403)"
"201531222","2404","250025000","2025-06-05T04:25:08.000","2025-06-05T04:25:00.000",,"240","1","Crime Against Property","Motor Vehicle Theft","AUTO THEFT - VEHICLE THEFT","MONTGOMERY VILLAGE","19800 BLK  COMMUNITY TER","MONTGOMERY VILLAGE","MD","20886","MCPD","Residence - Driveway","R","6R2","504","19800",,"COMMUNITY",,"TER","39.18098","-77.1973","6D","
,  
(39.181, -77.1973)"
"201531218","1399","250024999","2025-06-05T03:10:01.000","2025-06-05T03:10:00.000",,"13B","2","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","ROCKVILLE","12400 BLK  VILLAGE SQUARE TER","ROCKVILLE","MD","20852","MCPD","Residence -Townhouse/Duplex","A","1A2","303","12400",,"VILLAGE SQUARE",,"TER","39.05834","-77.1091","1D","
,  
(39.0583, -77.1091)"
"201531215","9199","250024998","2025-06-05T03:00:13.000","2025-06-05T02:57:00.000",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","MONTGOMERY VILLAGE","200 BLK N FREDERICK AVE","GAITHERSBURG","MD","20877","GPD","Retail - Other","P","6P2","428","200","N","FREDERICK",,"AVE","39.09454","-77.1506","6D","
,  
(39.0945, -77.1506)"
"201531216","1399","250024997","2025-06-05T02:37:09.000","2025-06-05T02:37:00.000",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","GERMANTOWN","19600 BLK  CRYSTAL ROCK DR","GERMANTOWN","MD","20874","MCPD","Residence - Apartment/Condo","N","5N1","595","19600",,"CRYSTAL ROCK",,"DR","39.17853","-77.263","5D","
,  
(39.1785, -77.263)"
"201531335","3550","250024996","2025-06-05T02:02:39.000","2025-06-05T02:02:00.000",,"35B","1","Crime Against Society","Drug Equipment Violations","DRUGS - NARCOTIC EQUIP - POSSESS","MONTGOMERY VILLAGE",,"GAITHERSBURG","MD","20877","GPD","Street - In vehicle","P","6P3","437",,,"OAKMONT",,"AVE","39.00445","-77.1132","6D","
,  
(39.0044, -77.1132)"
"201531335","2304","250024996","2025-06-05T02:02:39.000","2025-06-05T02:02:00.000",,"23G","1","Crime Against Property","Theft of Motor Vehicle Parts or Accessories","LARCENY - AUTO PARTS","MONTGOMERY VILLAGE",,"GAITHERSBURG","MD","20877","GPD","Street - Residential","P","6P3","437",,,"OAKMONT",,"AVE","39.00445","-77.1132","6D","
,  
(39.0044, -77.1132)"
"201531217","9113","250024995","2025-06-05T02:02:14.000","2025-06-05T01:50:00.000","2025-06-05T01:55:00.000","90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS - EMERGENCY PETITION","ROCKVILLE","600 BLK  MARYLAND AVE","ROCKVILLE","MD","20850","RCPD","Shelter-Mission/Homeless","A","1A3","257","600",,"MARYLAND",,"AVE","39.07755","-77.159","1D","
,  
(39.0776, -77.159)"
"201531219","5016","250024994","2025-06-05T00:36:57.000","2025-06-05T00:36:00.000",,"90Z","1","Crime Against Society","All Other Offenses","OBSTRUCT GOVT - VIOLATION OF A COURT ORDER","WHEATON","13200 BLK  MAGELLAN AVE","ROCKVILLE","MD","20853","MCPD","Residence - Single Family","K","4K2","527","13200",,"MAGELLAN",,"AVE","39.07183","-77.0925","4D","
,  
(39.0718, -77.0925)"
"201531219","1305","250024994","2025-06-05T00:36:57.000","2025-06-05T00:36:00.000",,"13A","1","Crime Against Person","Aggravated Assault","ASSAULT - AGGRAVATED - NON-FAMILY-OTHER WEAPON","WHEATON","13200 BLK  MAGELLAN AVE","ROCKVILLE","MD","20853","MCPD","Residence - Single Family","K","4K2","527","13200",,"MAGELLAN",,"AVE","39.07183","-77.0925","4D","
,  
(39.0718, -77.0925)"
"201531210","2303","250024993","2025-06-05T00:35:14.000","2025-06-05T00:35:00.000",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","BETHESDA","3500 BLK  UNIVERSITY BLV W","KENSINGTON","MD","20895","MCPD","Convenience Store","D","2D3","314","3500",,"UNIVERSITY","W","BLV","39.03491","-77.0697","2D","
,  
(39.0349, -77.0697)"
"201531395","9199","250025202",,"2025-06-05T00:00:00.000",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","BETHESDA","10300 BLK  STRATHMORE HALL ST","ROCKVILLE","MD","20852","MCPD","Residence - Apartment/Condo","D","2D4","185","10300",,"STRATHMORE HALL",,"ST","39.02587","-77.1013","2D","
,  
(39.0259, -77.1013)"
"201531208","2404","250024992","2025-06-04T23:56:05.000","2025-06-04T23:56:00.000",,"240","1","Crime Against Property","Motor Vehicle Theft","AUTO THEFT - VEHICLE THEFT","GERMANTOWN","18500 BLK  SPLIT ROCK LA","GERMANTOWN","MD","20874","MCPD","Street - Residential","N","5N2","594","18500",,"SPLIT ROCK",,"LA","39.15981","-77.2691","5D","
,  
(39.1598, -77.2691)"
"201531227","5707","250024988","2025-06-04T23:44:54.000","2025-06-04T23:44:00.000",,"90J","1","Crime Against Society","Trespass of Real Property","TRESPASSING","WHEATON","2400 BLK  REEDIE DR","SILVER SPRING","MD","20902","MCPD","Restaurant","L","4L2","324","2400",,"REEDIE",,"DR","39.03866","-77.0509","4D","
,  
(39.0387, -77.0509)"
"201531209","2305","250024990","2025-06-05T00:10:07.000","2025-06-04T23:30:00.000","2025-06-04T23:35:00.000","23F","1","Crime Against Property","Theft From Motor Vehicle","LARCENY - FROM AUTO","BETHESDA","10600 BLK  WEYMOUTH ST","BETHESDA","MD","20814","MCPD","Street - Residential","D","2D4","185","10600",,"WEYMOUTH",,"ST","39.02854","-77.0963","2D","
,  
(39.0285, -77.0963)"
"201531053","2999","250024802","2025-06-04T01:06:28.000","2025-06-04T23:25:00.000",,"290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY (DESCRIBE OFFENSE)","WHEATON","4300 BLK  IVY GLEN RD","SILVER SPRING","MD","20906","MCPD","Street - In vehicle","L","4L1","310","4300",,"IVY GLEN",,"RD","39.04384","-77.0835","4D","
,  
(39.0438, -77.0835)"
"201531206","1399","250024989","2025-06-04T23:08:30.000","2025-06-04T23:08:00.000",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","SILVER SPRING","1300 BLK  FENWICK LA","SILVER SPRING","MD","20910","MCPD","Street - Other","G","3G1","095","1300",,"FENWICK",,"LA","38.99829","-77.0306","3D","
,  
(38.9983, -77.0306)"
"201531214","9054","250024986","2025-06-04T22:45:57.000","2025-06-04T22:45:00.000",,"90B","1","Crime Against Society","Curfew/Loitering/Vagrancy Violations","LOITERING/VAGRANCY","MONTGOMERY VILLAGE","1  BLK  RUSSELL AVE","GAITHERSBURG","MD","20877","GPD","Parking Lot - Commercial","P","6P3","427","1",,"RUSSELL",,"AVE","39.14184","-77.1964","6D","
,  
(39.1418, -77.1964)"
"201531203","1399","250024981","2025-06-04T22:33:04.000","2025-06-04T22:33:00.000",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","MONTGOMERY VILLAGE","18600 BLK  WALKERS CHOICE RD","MONTGOMERY VILLAGE","MD","20886","MCPD","Residence - Apartment/Condo","R","6R1","766","18600",,"WALKERS CHOICE",,"RD","39.16149","-77.2028","6D","
,  
(39.1615, -77.2028)"
"201531221","9199","250024977","2025-06-04T21:51:18.000","2025-06-04T21:51:00.000",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","BETHESDA","5100 BLK  WAUKESHA RD","BETHESDA","MD","20816","MCPD","Residence - Single Family","E","2E1","021","5100",,"WAUKESHA",,"RD","38.95713","-77.126","2D","
,  
(38.9571, -77.126)"
"201531329","1399","250024978","2025-06-04T21:47:51.000","2025-06-04T21:47:00.000",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","GERMANTOWN","13700 BLK  LARK SONG DR","GERMANTOWN","MD","20874","MCPD","Residence -Townhouse/Duplex","N","5N2","596","13700",,"LARK SONG",,"DR","39.16886","-77.2851","5D","
,  
(39.1689, -77.2851)"
"201531196","1399","250024973","2025-06-04T21:33:51.000","2025-06-04T21:33:00.000",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","GERMANTOWN",,"GERMANTOWN","MD","20876","MCPD","Street - Commercial","M","5M3","474",,,"OBSERVATION",,"DR","39.21142","-77.2729","5D","
,  
(39.2114, -77.2729)"
"201531238","3550","250024968","2025-06-04T21:16:33.000","2025-06-04T21:30:00.000",,"35B","1","Crime Against Society","Drug Equipment Violations","DRUGS - NARCOTIC EQUIP - POSSESS","GERMANTOWN","19700 BLK  GERMANTOWN RD","GERMANTOWN","MD","20874","MCPD","Parking Lot - Commercial","N","5N1","702","19700",,"GERMANTOWN",,"RD","39.17881","-77.2673","5D","
,  
(39.1788, -77.2673)"
"201531238","3522","250024968","2025-06-04T21:16:33.000","2025-06-04T21:30:00.000",,"35A","1","Crime Against Society","Drug/Narcotic Violations","DRUGS - OPIUM OR DERIVATIVE - POSSESS","GERMANTOWN","19700 BLK  GERMANTOWN RD","GERMANTOWN","MD","20874","MCPD","Parking Lot - Commercial","N","5N1","702","19700",,"GERMANTOWN",,"RD","39.17881","-77.2673","5D","
,  
(39.1788, -77.2673)"
"201531400","1399","250025060","2025-06-04T21:26:43.000","2025-06-04T21:26:00.000","2025-06-04T21:30:00.000","13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","WHEATON","13600 BLK  CONNECTICUT AVE","SILVER SPRING","MD","20906","MCPD","Parking Lot - Commercial","K","4K2","337","13600",,"CONNECTICUT",,"AVE","39.07746","-77.081","4D","
,  
(39.0775, -77.081)"
"201531211","9113","250024972","2025-06-04T21:22:06.000","2025-06-04T21:22:00.000",,"90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS - EMERGENCY PETITION","GERMANTOWN","23900 BLK  BASIL PARK CIR","CLARKSBURG","MD","20871","MCPD","Residence -Townhouse/Duplex","M","5M3","599","23900",,"BASIL PARK",,"CIR","39.24733","-77.2732","5D","
,  
(39.2473, -77.2732)"
"201531193","9199","250024971","2025-06-04T21:19:07.000","2025-06-04T21:19:00.000",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","GERMANTOWN","11100 BLK  LITTLE FOX LA","GERMANTOWN","MD","20876","MCPD","Residence - Single Family","M","5M1","470","11100",,"LITTLE FOX",,"LA","39.17648","-77.2314","5D","
,  
(39.1765, -77.2314)"
"201531194","1314","250024966","2025-06-04T21:05:29.000","2025-06-04T21:05:00.000",,"13A","1","Crime Against Person","Aggravated Assault","ASSAULT - AGGRAVATED - GUN","MONTGOMERY VILLAGE",,"MONTGOMERY VILLAGE","MD","20886","MCPD","Street - Bus Stop","R","6R3","719",,"E","VILLAGE",,"AVE","39.18662","-77.17","6D","
,  
(39.1866, -77.17)"
"201531237","2404","250025012","2025-06-05T07:23:45.000","2025-06-04T21:00:00.000","2025-06-04T21:02:00.000","240","1","Crime Against Property","Motor Vehicle Theft","AUTO THEFT - VEHICLE THEFT","MONTGOMERY VILLAGE","900 BLK  CLOPPER RD","GAITHERSBURG","MD","20878","MCPD","Parking Lot - Residential","P","6P2","593","900",,"CLOPPER",,"RD","39.14601","-77.2282","6D","
,  
(39.146, -77.2282)"
"201531197","9106","250024967","2025-06-04T20:34:17.000","2025-06-04T20:34:00.000",,"90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS","WHEATON","3000 BLK  MCCOMAS AVE","KENSINGTON","MD","20895","MCPD","Residence - Apartment/Condo","L","4L2","322","3000",,"MCCOMAS",,"AVE","39.03318","-77.0597","4D","
,  
(39.0332, -77.0597)"
"201531281","2601","250024974","2025-06-04T20:26:50.000","2025-06-04T20:26:00.000",,"26A","1","Crime Against Property","False Pretenses/Swindle/Confidence Game","FRAUD - CONFIDENCE GAME","MONTGOMERY VILLAGE","10000 BLK  HELLINGLY PL","MONTGOMERY VILLAGE","MD","20886","MCPD","Residence -Townhouse/Duplex","R","6R1","766","10000",,"HELLINGLY",,"PL","39.16025","-77.2041","6D","
,  
(39.1602, -77.2041)"
"201531289","9199","250024962","2025-06-04T20:15:46.000","2025-06-04T20:15:00.000",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","MONTGOMERY VILLAGE","8800 BLK  DOWLING PARK PL","MONTGOMERY VILLAGE","MD","20886","MCPD","Residence -Townhouse/Duplex","R","6R3","719","8800",,"DOWLING PARK",,"PL","39.18387","-77.1819","6D","
,  
(39.1839, -77.1819)"
"201531176","9109","250024958",,"2025-06-04T20:01:00.000",,"90Z","1","Crime Against Society","All Other Offenses","RECOVERED PROPERTY - OTHER","SILVER SPRING","12300 BLK  OLD COLUMBIA PIKE PIK","SILVER SPRING","MD","20904","MCPD","Parking Lot - Commercial","I","3I1","147","12300",,"OLD COLUMBIA PIKE",,"PIK","0.0","0.0","3D","
,  
(0.0, 0.0)"
"201531305","1399","250024959","2025-06-04T19:59:34.000","2025-06-04T19:59:00.000",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","WHEATON","11900 BLK  SELFRIDGE RD","SILVER SPRING","MD","20906","MCPD","Residence - Other","L","4L1","524","11900",,"SELFRIDGE",,"RD","39.05167","-77.0804","4D","
,  
(39.0517, -77.0804)"
"201531179","2302","250024955","2025-06-04T19:36:42.000","2025-06-04T19:15:00.000","2025-06-04T19:36:00.000","23B","1","Crime Against Property","Purse-snatching","LARCENY - PURSE SNATCHING - NO FORCE","ROCKVILLE",,"ROCKVILLE","MD","20852","RCPD","Street - Commercial","A","1A1","273",,,"HALPINE",,"RD","39.06126","-77.125","1D","
,  
(39.0613, -77.125)"
"201531181","1399","250024952","2025-06-04T19:11:46.000","2025-06-04T19:10:00.000",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","SILVER SPRING","12300 BLK  OLD COLUMBIA PIKE PIK","SILVER SPRING","MD","20904","MCPD","Commercial - Office Building","I","3I1","147","12300",,"OLD COLUMBIA PIKE",,"PIK","0.0","0.0","3D","
,  
(0.0, 0.0)"
"201531167","9113","250024944","2025-06-04T18:13:14.000","2025-06-04T18:13:00.000",,"90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS - EMERGENCY PETITION","SILVER SPRING","10100 BLK  COLESVILLE RD","SILVER SPRING","MD","20901","MCPD","Retail - Jewelry","H","3H2","155","10100",,"COLESVILLE",,"RD","39.02037","-77.0127","3D","
,  
(39.0204, -77.0127)"
"201531161","2610","250024912",,"2025-06-04T17:59:00.000",,"26F","1","Crime Against Property","Identity Theft","IDENTITY THEFT","GERMANTOWN","12000 BLK  BIRDSEYE TER","GERMANTOWN","MD","20874","MCPD","Residence -Townhouse/Duplex","N","5N1","447","12000",,"BIRDSEYE",,"TER","39.16359","-77.2492","5D","
,  
(39.1636, -77.2492)"
"201531273","1399","250024941","2025-06-04T17:46:47.000","2025-06-04T17:46:00.000",,"13B","2","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","MONTGOMERY VILLAGE","1  BLK  CRESTED IRIS CT","MONTGOMERY VILLAGE","MD","20886","MCPD","Street - Residential","R","6R2","547","1",,"CRESTED IRIS",,"CT","39.17981","-77.2116","6D","
,  
(39.1798, -77.2116)"
"201531180","5202","250024946","2025-06-04T17:40:44.000","2025-06-04T17:36:00.000",,"520","1","Crime Against Society","Weapon Law Violations","WEAPON - CONCEALED","SILVER SPRING",,"SILVER SPRING","MD","20904","MCPD","Street - In vehicle","I","3I2","380",,,"BRIGGS CHANEY",,"RD","39.09795","-76.9721","3D","
,  
(39.0979, -76.9721)"
"201531171","2610","250024930","2025-06-04T17:15:12.000","2025-06-04T17:15:00.000",,"26F","1","Crime Against Property","Identity Theft","IDENTITY THEFT","BETHESDA","5100 BLK  BRADLEY BLV","CHEVY CHASE","MD","20815","MCPD","Residence - Single Family","D","2D2","030","5100",,"BRADLEY",,"BLV","38.97774","-77.1007","2D","
,  
(38.9777, -77.1007)"
"201531166","2303","250024911","2025-06-04T16:23:45.000","2025-06-04T16:22:00.000",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","GERMANTOWN","22700 BLK  CLARKSBURG RD","CLARKSBURG","MD","20871","MCPD","Retail - Department/Discount Store","N","5N3","466","22700",,"CLARKSBURG",,"RD","39.2291","-77.2898","5D","
,  
(39.2291, -77.2898)"
"201531154","1305","250024914","2025-06-04T16:22:37.000","2025-06-04T16:22:00.000",,"13A","1","Crime Against Person","Aggravated Assault","ASSAULT - AGGRAVATED - NON-FAMILY-OTHER WEAPON","SILVER SPRING","1500 BLK  NOVEMBER CIR","SILVER SPRING","MD","20904","MCPD","Residence - Apartment/Condo","I","3I1","145","1500",,"NOVEMBER",,"CIR","39.04498","-76.981","3D","
,  
(39.045, -76.981)"
"201531175","5404","250024932","2025-06-04T15:52:50.000","2025-06-04T15:52:00.000","2025-06-04T15:52:00.000","90D","1","Crime Against Society","Driving Under the Influence","DRIVING UNDER THE INFLUENCE LIQUOR","WHEATON",,"SILVER SPRING","MD","20902","MCPD","Street - In vehicle","L","4L2","171",,,"GEORGIA",,"AVE","39.11685","-77.0752","4D","
,  
(39.1168, -77.0752)"
"201531140","5016","250024902","2025-06-04T15:47:04.000","2025-06-04T15:47:00.000",,"90Z","1","Crime Against Society","All Other Offenses","OBSTRUCT GOVT - VIOLATION OF A COURT ORDER","SILVER SPRING","13800 BLK  ASTON MANOR DR","SILVER SPRING","MD","20904","MCPD","Street - In vehicle","I","3I2","380","13800",,"ASTON MANOR",,"DR","39.08197","-76.9362","3D","
,  
(39.082, -76.9362)"
"201531178","9113","250024908","2025-06-04T15:44:20.000","2025-06-04T15:44:00.000",,"90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS - EMERGENCY PETITION","BETHESDA","11400 BLK  MARCLIFF RD","ROCKVILLE","MD","20852","MCPD","School - Elementary/Secondary","E","2E3","199","11400",,"MARCLIFF",,"RD","39.04222","-77.1297","2D","
,  
(39.0422, -77.1297)"
"201531127","1399","250023908",,"2025-06-04T15:20:00.000",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","GERMANTOWN","11700 BLK  LITTLE SENECA PKW","CLARKSBURG","MD","20871","MCPD","School - Elementary/Secondary","M","5M3","600","11700",,"LITTLE SENECA",,"PKW","39.23155","-77.2432","5D","
,  
(39.2315, -77.2432)"
"201531201","2610","250024909","2025-06-04T15:09:39.000","2025-06-04T15:09:00.000",,"26F","1","Crime Against Property","Identity Theft","IDENTITY THEFT","SILVER SPRING","600 BLK  POTOMAC AVE","SILVER SPRING","MD","20910","MCPD","Residence - Single Family","G","3G1","112","600",,"POTOMAC",,"AVE","38.98692","-77.0131","3D","
,  
(38.9869, -77.0131)"
"201531145","2501","250024892","2025-06-04T15:08:18.000","2025-06-04T15:08:00.000",,"250","1","Crime Against Property","Counterfeiting/Forgery","FORGERY OF CHECKS","MONTGOMERY VILLAGE","20400 BLK  LINDOS CT","MONTGOMERY VILLAGE","MD","20886","MCPD","Other/Unknown","R","6R2","714","20400",,"LINDOS",,"CT","0.0","0.0","6D","
,  
(0.0, 0.0)"
"201531223","9105","250024888","2025-06-04T15:07:03.000","2025-06-04T15:07:00.000",,"90Z","1","Crime Against Society","All Other Offenses","LOST PROPERTY","MONTGOMERY VILLAGE","1  BLK S SUMMIT AVE","GAITHERSBURG","MD","20877","GPD","Other/Unknown","P","6P3","431","1","S","SUMMIT",,"AVE","39.14219","-77.1933","6D","
,  
(39.1422, -77.1933)"
